id_transaction,payer_id,transaction_type,transaction_amount,timestamp,latitude_payer,longitude_payer,latitude_receiver,longitude_receiver,approved
6629311c-645d-4fa5-93e3-906cd876f0bf,cc515a8d-810c-460b-98bf-2b413fdb24e5,PIX,462.01,2025-05-20 13:18:24,-4.315295,-39.522038,-4.325308598421762,-40.25685102557326,True
27ed0810-72b2-47bc-9c44-6fdde715348a,c31ee5ce-f7ee-4906-81f4-a90379865648,Debit Card,128.19,2025-05-19 07:22:34,-21.254416,-59.756372,-21.34799877393193,-59.118240006063225,False
0c2c4c86-34dc-44b3-8428-671b03991c40,46906eb0-6e27-494b-8631-6529714350a3,DOC,222.51,2025-06-03 01:53:13,-3.04852,-71.548813,-2.274482800727946,-71.58282444535243,True
90122f54-6d35-4f46-88a0-9a11549a6af8,32c0ea9b-b1e0-42d0-a777-c008296a026c,TED,49.17,2025-05-28 16:59:37,-14.639638,-64.512981,-14.833891533559425,-64.1002024625652,True
93f84cc7-8f48-414e-acb8-788f83a1a757,8bd7840f-a924-48ac-bf09-9dac2ae5dd80,Debit Card,119.72,2025-06-10 04:31:05,-15.056441,-66.704334,-15.374256807930799,-67.52438087785492,True
6cf59af1-ca55-4e65-a1f3-204224b541e9,1f968d70-680f-494b-81e9-36ba3baad009,TED,130.92,2025-06-08 02:05:06,-17.347587,-50.394106,-16.388943015697123,-49.97955677999083,False
93816161-dd97-4c12-a7d4-646ddc20948e,1ef77045-b0a0-4a81-9e6f-c50d2a2b54a7,TED,110.34,2025-06-02 08:59:27,-29.79918,-44.076344,-30.02586621031492,-43.74910484354495,True
63e3fda4-096e-4de0-879f-edefee947671,22cd2442-9aa9-477b-9b78-f759a0b6716f,PIX,156.81,2025-05-25 00:52:48,-18.169712,-52.993588,-18.33258144659131,-52.93692076804735,True
f6d85e1a-5278-4242-a893-840085574ca0,0cbe89f3-e3ea-4739-8b5e-55af34013acf,Credit Card,383.48,2025-06-17 17:28:28,-31.813406,-55.543088,-31.907886251833215,-54.9084943705744,False
442410e0-ce40-4bda-82b4-404e43ea1990,ddd21111-4fdf-4de4-951e-4c7061e846ad,TED,48.43,2025-06-10 01:54:30,-2.967692,-39.04001,-3.1998928907049553,-38.32806053137658,True
d723b78b-867c-4220-97f2-5905552eb7cd,a9690fc6-26ed-46cd-9633-c19a37bd6dab,Credit Card,60.95,2025-05-28 04:12:44,-4.330901,-53.031836,-4.538809104939327,-52.56790161726239,False
c0c5b63b-60ca-4079-98e2-6857a9fa5f1a,6897b53e-a350-40f9-84da-092ecdaa6caf,TED,122.52,2025-06-14 21:56:23,-2.95186,-53.444144,-3.139171409663027,-53.68422879210362,False
b1fb2946-043e-4554-a785-bddebbd8141c,2757b869-f9ec-4a73-a93d-c62462b10cb9,DOC,197.3,2025-06-04 13:59:41,-32.422784,-55.768668,-31.715896636253536,-55.973796017960545,True
53af7fcc-ceba-49a3-926b-3c9bf747f2ad,c7da3e7f-c014-4602-873b-ebc8dfbdd47e,Debit Card,131.52,2025-06-11 03:47:57,-3.045351,-66.813819,-3.4522578209644648,-66.7235849290844,True
d1c58d84-9b84-4cc9-b27c-2f9c984263c5,ee06b2f5-a591-40c9-b1e7-04c0c7fb1256,PIX,397.12,2025-06-10 08:33:03,-2.663947,-41.789765,-3.052085241983988,-40.37281888403128,True
274f371b-4459-4ab0-860e-2761c2289803,f888df09-557f-4abd-9dbe-a793698a065b,Debit Card,540.6,2025-05-20 13:14:31,-4.50081,-35.123104,-4.7385523705947215,-35.455020551412844,False
63ab5c97-4209-4617-9197-4835bcaafc1b,956417ed-605f-4dfe-b6a1-8aae63d9019a,DOC,27.97,2025-06-17 15:30:12,-25.258171,-43.796848,-25.056534861294566,-43.5416877937779,True
312a4351-bee7-4a01-8747-f3e4ba5a988d,91924825-087f-4fa8-b2c0-dc5f80a888b9,TED,299.14,2025-05-23 12:01:00,-17.688546,-46.118792,-17.13881411430217,-46.294622091917105,True
a2805c3b-66ac-4dc3-aa8e-7d89508aba72,359e9259-24a7-4466-9f53-811acac74fb1,Credit Card,339.21,2025-05-26 23:08:33,-11.943603,-52.891309,-12.103641961636065,-52.64269888077832,False
3da3e21a-a188-416b-bf31-7ca9f7fbc5f3,a33dcd51-175a-4113-a6c8-717f3b2a2727,DOC,143.97,2025-06-08 04:24:55,-9.44867,-54.584243,-9.603592450682036,-54.19167970726998,True
12acee52-998f-4e93-ac0d-2c8db15b0f1f,4315c640-9388-4113-8c70-07fe89dbb663,Credit Card,138.29,2025-06-12 12:08:21,-5.977007,-55.696683,-7.016491782483759,-55.596457980435574,True
e01412b8-ddd8-4ebc-a891-176994f84a38,065189dc-3c20-4de9-92ac-9135a5c5ec8f,DOC,97.17,2025-05-31 00:02:22,-13.251603,-69.202246,-13.106584098473048,-69.0052507139125,True
a7123ea7-0819-40a5-abea-5e18afa1ec59,06807feb-ad2a-41b6-b567-15f644ea3b6a,Credit Card,63.49,2025-06-07 07:51:58,-12.061877,-50.276789,-12.355047400650031,-50.68457742721909,True
894ec2e5-3b68-4acf-8524-fa9080dd14a1,6794bed1-cab2-48af-8325-1495a57d7c27,Credit Card,157.77,2025-06-09 10:19:49,-11.898665,-48.862042,-11.120084555150669,-48.768538139262645,True
1c02c4c8-3343-4e74-9077-790fcab4950b,bc648691-55c4-4a57-990c-6bbe56874db9,PIX,425.57,2025-06-03 06:30:02,-14.441901,-43.049989,-14.047865799198519,-43.221283807068644,True
d39a4c7b-748f-404a-a4cf-de0936d3dd6f,721f2dde-5a1c-4aec-9fad-0323577b25e7,Debit Card,286.28,2025-06-02 04:05:41,-8.05114,-52.485859,-7.939378118729231,-53.227848529733706,False
bdab7440-5e66-4320-ba90-0e6b199dade0,b8dde0ce-9cd6-4757-891f-055ac4fc1d4a,Credit Card,139.14,2025-06-12 13:41:48,-11.953155,-55.248883,-11.708339367654924,-54.78679220448803,False
84dda9ac-2555-4ec6-98df-bc32db482ba9,77c937ec-efd0-42d0-879f-d0209ba5d5f6,DOC,346.12,2025-05-22 04:10:56,-26.963896,-35.317409,-26.74882451284231,-35.06314134118643,False
e49546ad-c075-48e0-94d8-ff9c5c08c2de,acc0d625-f579-4d52-bd72-d9ea7f3ea6a8,DOC,120.24,2025-05-20 02:28:30,-17.011511,-68.525555,-17.590452215958294,-68.46265002325735,True
98c54bb6-8660-47b6-ae20-444c2b490f50,45a82bc7-db94-44da-b1ee-d9717e7a0051,Debit Card,241.58,2025-05-22 08:10:37,-13.477441,-58.604318,-12.942717305937906,-58.60638929247207,False
7484acf8-bd9b-4499-9b0e-259e20cbe7d7,6ec61bed-6497-45d9-874d-214620d3c067,DOC,34.48,2025-06-04 18:28:32,-9.008347,-67.206422,-9.263775837801193,-66.49284687601828,True
ee9da3d0-8f7f-48ed-be86-b77ff7555c0b,cfe0c805-a9ae-406e-8075-8afd1a1681cf,TED,617.94,2025-05-30 09:04:10,-17.352889,-73.027786,-17.648462414962808,-72.86344482525176,True
d0722d9a-a6d2-4c5c-955b-8d601e877cba,9d0a7b5d-9ae4-4507-95f6-d16f89da9cba,PIX,467.31,2025-06-02 11:52:13,-28.496795,-60.358502,-27.94848840826897,-60.5725079660271,True
73cbeab5-2f66-4b88-89e4-862535bee680,c0e5025e-c726-4ba8-a80c-564672738aa3,Credit Card,63.51,2025-06-14 05:44:32,-8.525632,-48.126233,-8.828627023042456,-48.59762062011524,False
a4eb6c40-8b6d-45bf-869a-155cff82a1ca,03497cab-9a0c-4289-95ee-cf97c0872a8e,Debit Card,42.39,2025-06-02 09:30:20,-21.782281,-65.916973,-21.770227415856052,-66.06071849006226,True
c8f58d2a-b5c5-4007-9e35-9412e1a2d8bd,346b7b6a-41d7-4177-ae19-8c70ac373961,TED,255.76,2025-05-28 00:03:24,-5.180975,-54.064591,-5.999375932155396,-52.80290433430022,True
dab87c85-13ab-41ad-9deb-431653f95121,d46b8a43-ef08-470c-9869-3b506d782d3c,Debit Card,93.96,2025-05-30 21:44:00,-31.99909,-57.880619,-31.962784582881888,-58.20231753110019,True
fe591e77-5a00-4dd8-9a09-340d7551ed02,3dc79577-f0da-4e44-9578-2cf39a25f2f8,DOC,110.14,2025-05-21 15:02:21,-17.074925,-68.635559,-17.34706221646227,-69.17443096746517,True
8a45304e-b7ce-4eb6-9bd1-4d134f6425cc,7ce976e3-68af-4e4a-afd3-918ed14e0700,Debit Card,285.18,2025-06-05 13:09:35,-30.759806,-60.000941,-30.606845964476296,-60.09256155536766,True
00433ad2-4d05-4e82-b83e-5940132e3662,5c491b27-14c7-4b0b-beeb-9605bb9c2a57,Credit Card,574.2,2025-05-31 07:39:27,-15.630227,-53.502424,-15.391432590223497,-53.961054821088645,True
ceb3bc9b-002b-47db-992e-3bef90dd0e78,792e5eb8-747a-4c11-8db9-3467575d417d,Debit Card,233.9,2025-05-22 01:30:07,-33.17294,-71.470579,-32.77082085265866,-71.61734796714362,True
17a8c109-3289-4763-a655-526a9f36cde8,7c5ad046-1282-49ff-a018-17d5744e73ee,DOC,270.18,2025-06-10 00:51:31,-8.565449,-57.144702,-8.648691792140772,-57.630296934568996,False
8e998c4e-269c-46c1-8364-054d8711c8ef,6fe11def-b03e-4f3b-99e5-39fabe00e723,TED,183.36,2025-05-22 03:42:59,-16.532994,-69.761158,-16.470239562758906,-70.46694584256252,True
63c94106-3e94-445a-9939-5e1c9e4037b9,1a2cdeb7-0adb-43b7-89c3-bf926e007c90,Debit Card,231.14,2025-06-13 16:14:14,-20.005602,-43.641828,-18.79251299807911,-43.45765199807951,False
2f687cbe-f8a6-45f9-b796-b1a44cff57ce,ecab8596-d8ca-4470-b718-ab901eb1521b,PIX,385.93,2025-05-30 23:31:18,-32.967966,-51.530748,-32.608667738374976,-51.61067693291787,True
934ee02d-dedc-4aba-87ce-6107e11b81cb,d12c7710-da5a-4360-83e4-78965e333840,DOC,130.69,2025-06-02 07:39:07,-19.414724,-35.423577,-18.659962003650573,-36.906953534370366,False
8ed508a9-b10c-479a-8736-cfa5aced1eaa,8ded43aa-31a7-426b-b67a-208cf690a219,DOC,542.01,2025-05-30 03:27:19,-10.670016,-63.506159,-10.67769872382337,-63.6889966673633,True
0c038d40-564e-4cda-9420-4ebea1f0aaf2,29b3a8ea-b909-4db9-a79e-bab6517c2560,DOC,587.51,2025-05-25 20:17:57,-5.755166,-36.415933,-5.651205966308021,-35.92295880834264,False
6c8cc7b4-acfe-4ac2-bb05-8d9e57d3ebf2,2aaaa269-c0f9-419a-b38c-88ef90a94aab,Debit Card,176.42,2025-05-22 15:24:39,-9.535942,-44.898992,-9.967346631804054,-44.85911716625575,True
93d40237-4c34-4a96-96fc-63ffb39f2ceb,b53bf18b-5bf1-4f4c-ab88-587546ffeeda,PIX,781.44,2025-05-24 15:39:31,-19.512421,-59.657316,-18.77950301069852,-59.11104708319585,True
bdbc2ed6-de5d-43a5-be84-76b58a70f241,34806113-59f7-491b-bd06-04fdc5f60ef5,TED,70.98,2025-06-08 21:09:28,-7.595661,-62.534466,-7.782190672191005,-63.1588533153375,False
3d2db9b1-7ccd-422c-af6c-3580bef786e0,a1bbb7dd-d27e-4599-b9bd-5a227bfc9449,Credit Card,393.42,2025-05-24 09:00:02,-3.579432,-42.176174,-3.528720517880171,-42.55302782243088,True
a7dbfa95-ecc1-4f23-bf00-cb48d6950ff8,2ad4360c-daad-4c88-a850-fd5f9779e39d,DOC,102.87,2025-05-22 06:50:42,-7.873282,-47.558075,-7.709345196844771,-49.43679266062959,True
28b8763a-891f-41e7-9f0a-d91df5bf8847,8dbcf093-10c8-4960-9afd-80d299e2d7cf,Debit Card,82.01,2025-06-14 15:35:27,-15.309581,-56.523189,-16.340342556056125,-56.92327664933205,False
75d36ac1-b939-4a12-960b-0aa8aef68cc0,42e22bca-ed61-4abc-895d-dddd78f8f625,PIX,5.12,2025-06-17 03:00:08,-17.434524,-60.758285,-17.80011612045702,-61.517837645621285,True
6cb7c7ce-1e99-434a-a4ee-cba8115d858e,91d62f32-76df-4d06-94c0-a2a9bd583496,DOC,42.42,2025-06-05 10:13:43,-17.88488,-46.756338,-17.29342975530624,-46.50284982708593,True
9b03b444-07a9-4d63-83c8-9e55a65af455,6c92ae02-8ad2-4912-800c-a8808a6009be,PIX,180.45,2025-06-06 13:13:10,-17.528383,-42.132244,-16.6616562666976,-42.443075002523756,False
399d3dce-5740-40d8-8c5b-e3008fc7a47d,5763fa7b-76ff-4eb1-9361-1c1201384046,TED,171.07,2025-06-05 14:12:54,-20.695744,-44.09994,-20.947325759523178,-44.60674292117723,True
84597d4c-d701-447c-99fc-facf6e0f3278,4e7e36a0-1bde-4448-9f83-a715976bbce0,DOC,76.15,2025-05-24 08:59:18,-22.527814,-64.869307,-21.856459280527954,-64.69051905458535,False
b174cfd7-3d71-4adf-a722-f396b8c07534,7dbfe9e4-13df-471c-a5a5-e51a8ea6a68f,Credit Card,463.39,2025-06-04 17:47:30,-22.359345,-35.140592,-23.189947202591963,-34.365682696835826,True
94def70d-0131-4a1c-a374-3edb51b3cfc9,9cb72c6a-6c29-44f9-b4a3-0b41999087b6,PIX,541.53,2025-05-19 04:39:10,-10.941437,-44.528407,-11.014209486819887,-45.22650365802294,True
23563a10-56a1-4f20-a6ff-6f88ea945f50,f89813cc-4334-47e6-a88a-3be3f9ee2844,Credit Card,593.78,2025-05-26 15:59:14,-17.998812,-47.108652,-17.428419099773762,-46.96214759637067,True
fb86e2e5-e691-448f-abb3-d6efc7af1ae7,db05d104-efbc-4b04-a9bc-79b7bd5127c5,Credit Card,100.46,2025-06-15 19:29:55,-15.766398,-69.069201,-15.21369179739251,-68.61598870629949,True
d931f245-dd9d-400b-8876-a574ac6acf89,9156dd5a-a87c-4b49-99c9-93425a6d8369,Credit Card,13.13,2025-06-14 02:19:06,-12.631532,-57.644146,-12.738417124031175,-58.14579691548775,True
e4ded41e-31ab-477d-a003-cd1ce1f04f39,e97c8653-b58d-4bf2-b67c-a2d9c0b3387d,Credit Card,64.79,2025-05-30 18:47:54,-20.763765,-58.83391,-20.337362049721612,-58.46321295424901,True
e5725927-0b9e-4c06-88bb-ba60534d2674,d8d033f1-4ce7-433f-b888-d154ae9befb3,TED,280.21,2025-06-12 21:32:23,-33.041036,-37.403927,-33.29111234060736,-37.13791578386361,False
c9517df2-8245-4be6-b3ee-8a1c0e23aaa1,fa129e47-6ea2-4273-a14c-ebdb1ef7f46f,DOC,259.69,2025-06-01 08:10:59,-19.167676,-57.44232,-19.244841187939855,-56.96222816531283,False
6302b5d7-8e2a-4162-98ae-fcb48551dbba,5c5b2f4b-0460-4380-bc04-a71e4c44eb97,PIX,23.5,2025-06-13 21:18:16,-4.16754,-37.815019,-4.337531861175759,-36.83854672300025,True
4866abe2-b541-4d21-a1cb-24b9e923823e,662b0239-f108-4f67-828b-8b3a0fd5fefe,Credit Card,29.24,2025-06-08 22:27:14,-9.039121,-70.941266,-9.006378570271394,-71.31910441936445,False
17da640b-345a-4125-a521-c829faff748f,19082e97-048d-4038-aa36-a303882173a4,PIX,52.35,2025-05-26 20:12:47,-33.508429,-57.313954,-33.56273732746917,-57.37198940506025,True
eda7d8f5-d494-4369-8f78-1d0321ae5d0c,889153c2-9e35-49e1-a6e6-cfcc7b1742f2,DOC,24.01,2025-05-24 05:16:51,-27.34082,-45.85302,-27.44491636639037,-45.1755251828292,False
defe3c59-fb87-4d3e-b300-19c614ebfee6,1793a71c-94ef-4fee-9e44-920fcbe69a8c,PIX,211.9,2025-05-23 18:59:29,-32.72953,-71.182803,-32.57963256291841,-72.01062268008505,True
0f41f722-5a52-415f-8d97-90e2403700d4,ebf2e17b-af7f-4cbe-aa03-b8e925107fe6,PIX,403.6,2025-05-21 15:07:52,-14.843654,-58.528588,-14.706247269401256,-58.71537518182648,True
e3d7c0f7-c7fc-4075-89f5-b6f43e4eb6bd,8b89cf1a-f354-4a35-8831-46aec388f778,TED,135.67,2025-06-13 11:23:13,-10.748312,-53.791229,-10.541434898526306,-53.670003909682094,True
ce7f74d5-fac1-44f0-b6dd-a4c4d5184785,f38b5e8e-2bac-48eb-8ccd-7244e7dc3670,DOC,761.6,2025-05-30 22:28:10,-17.027913,-53.848872,-16.93786723059446,-53.897287950020086,True
996adce1-8077-4400-b46e-501e45ec0fbf,6841bf6d-85b1-4a71-b186-1d99a8850de9,DOC,183.7,2025-06-17 05:39:50,-29.762774,-56.937967,-29.75909866254015,-57.47938726443417,True
be672a29-4cf3-44c1-9144-7cf7db99d59b,d9f4ece7-2816-4d5b-8a57-1dc8634bc963,TED,247.17,2025-05-28 12:00:53,-23.195132,-71.091296,-23.401067699621567,-70.56709506342919,True
cccc945d-0460-4f38-b153-0b9460853538,3c6e31c3-4552-4e39-b3d0-195994e7b7ab,Debit Card,429.18,2025-06-04 04:33:53,-18.582097,-66.017527,-18.755847149852958,-66.43867485838504,True
c370de84-d7c3-459f-a6c7-1885b3a3594f,245aed89-013b-440b-abc0-4ee78a800a4f,Debit Card,44.39,2025-06-03 05:47:00,-2.554094,-71.971792,-3.420879114210727,-73.03669709192992,True
18794bdb-44ce-4528-b62e-9b9dc1cfef7c,d655f48c-fd85-4b7c-bd77-5e0b456f54e0,Debit Card,107.27,2025-05-26 11:34:21,-15.895264,-68.020901,-16.223281379120326,-67.46508526292946,True
46626a9e-2476-4b27-a3ff-08c4eb7e53a3,919396be-095b-4dff-be00-c02caed8c350,TED,268.46,2025-06-16 09:08:43,-11.386274,-39.049549,-11.205015887359117,-38.48759956655433,False
c477191f-338f-4f87-886f-2d6df749299c,a6080e1f-e1ad-4939-beb6-db1fc17e6a09,Debit Card,147.5,2025-05-31 06:26:08,-18.024854,-43.765596,-17.363390919832234,-44.04143356902334,False
df6dfbd3-6bf8-4830-a318-d0b10f65150b,17535b63-242e-4e19-b3a4-748de92f591f,Debit Card,169.51,2025-06-14 20:11:41,-23.367882,-57.77615,-24.102013343481026,-57.79379795859434,True
83736ff8-1a33-4131-8ba6-1e2e7afe9a28,3157b25a-5fcf-4b05-9525-0aef74458bcd,TED,53.32,2025-05-21 14:13:59,-32.42657,-51.994364,-33.13759924858396,-51.88684802852827,False
6bffc347-0771-4896-b4d5-a7294acc01cf,d48992eb-bd83-42cf-9c36-73417d9d7eaf,Credit Card,356.56,2025-06-05 01:27:38,-10.590405,-63.74335,-9.92458728501608,-64.06434849722666,False
1e768945-1bcb-4728-84cc-f13b1062a4f1,8dcbc719-8519-4595-b0cf-5bc990e5bc3e,Debit Card,180.84,2025-06-07 19:23:13,-8.957974,-43.754289,-8.513045524107254,-43.54390571874071,False
c2ba4e08-5981-46ac-a2b7-0a2cde109b88,8309fa2c-46eb-4df0-bee4-cbd862644edc,DOC,840.14,2025-06-11 00:01:57,-15.625521,-64.591219,-14.911199727992724,-64.87155151018032,True
9d0533b0-25e1-48ec-9c6d-9675f966e4aa,d73ae8e7-2f5c-4f93-a487-4ec884c702da,TED,315.7,2025-05-26 19:09:45,-28.193802,-71.89141,-28.752917969678016,-71.48044925879205,True
83ab1fb2-c7ca-47a6-a48c-96add307571b,663d998b-4ea7-41b3-85cc-ae55a00cc36f,DOC,207.75,2025-06-12 09:54:26,-10.414163,-51.843462,-10.771500894892036,-52.25767046522516,False
8b6077d2-1264-4d21-90f6-aa6da1f7c4db,0b662936-2a88-4988-af73-efda6301df71,TED,250.0,2025-06-17 11:27:36,-18.001069,-65.936126,-18.012223269456218,-65.76434871148004,True
01af101a-b512-4612-abce-8f94c0262686,b8fcf2ac-362f-425a-b1af-6b070bf456bc,Debit Card,606.0,2025-05-24 19:32:43,-7.226485,-53.848433,-7.681172623764541,-53.542561696667796,True
58e37c59-3a4d-4196-aa46-6e4d8babd575,0995880d-d494-4160-abf3-be3a66ab6326,PIX,349.81,2025-05-19 08:42:10,-25.237982,-41.283166,-25.202271583709454,-41.33759031253458,True
d80bc486-40ab-4975-ac24-e72dab5e763f,941d9798-18ca-4201-8f70-5418485c986d,DOC,31.59,2025-06-08 08:14:08,-6.212836,-61.975183,-6.300176958294748,-60.89619715698587,False
5efe422b-a562-47f1-bdff-b7db7813df2d,2af7a3d5-ec45-46b5-afc5-fe0d0f97fa39,Debit Card,136.86,2025-05-28 20:42:19,-13.579943,-36.757099,-12.963840881293045,-36.53841266291016,True
770f2d27-7486-423e-8d38-950ac551ed5a,a6402168-bbc3-453a-932a-3623158b6335,TED,145.29,2025-06-11 19:49:17,-19.004907,-39.841051,-18.514299057963306,-41.04638234745407,False
f602ae61-2368-45f5-ab38-b780f3aa7751,5499b1aa-84be-404a-900c-0295b437dcdc,DOC,6.12,2025-05-21 04:13:58,-28.793812,-48.745889,-28.48219405168059,-47.92732810499915,False
bf2eaf35-9cd4-482a-bc05-374983acdb0b,f9f824ac-0435-47e9-804f-a6074d4f2649,Debit Card,46.4,2025-06-08 23:09:45,-19.83108,-59.980285,-19.283260330958793,-59.98670307920258,True
3bb5777e-1e13-416a-9d50-0fc65f0888bc,6fbdba2d-47c6-4108-bc82-092edf14c480,PIX,448.65,2025-05-21 22:34:27,-31.125328,-38.999879,-30.287509853077218,-39.096876396283314,False
e0b6c0d7-64c8-4716-808e-db1fa492c116,1c50ee13-3107-4283-b838-4baa350f9f8a,Credit Card,45.26,2025-05-21 00:42:53,-12.790015,-64.63602,-12.950700550926097,-64.65651376642231,True
44888eed-465c-4856-b0fe-901750f17e35,7f9c988d-59ea-46b0-a989-aa2450e31831,Debit Card,49.32,2025-05-22 10:42:50,-30.872485,-64.502028,-30.722885116955553,-64.81382644016631,False
6d163964-27af-4c14-aad9-c725fac5163e,3fbea381-5514-4cd6-bf3d-4ec7fbe41334,Debit Card,8.84,2025-06-02 14:26:02,-14.445609,-68.384253,-14.168276951315587,-69.04957307692301,True
1cf77e74-3075-40b5-b05a-182399968236,221e22d3-7c19-49bb-8cc7-0819860feaff,TED,8.52,2025-05-31 02:33:32,-4.631608,-53.398898,-4.691929517064917,-53.5738406745615,False
c9051199-0f28-45bb-805d-45477d788133,f106fd7d-2784-44a9-bcc8-9d93328895ec,DOC,23.99,2025-06-10 04:46:06,-21.470486,-47.638887,-22.62657950146915,-47.93825690615316,False
3f78f682-4cd9-4fa4-b406-919881c441f1,804b14bd-281e-4f72-aac9-01a913ee89ee,Credit Card,38.06,2025-06-01 13:33:44,-26.095655,-69.974383,-26.261274654439198,-69.8347629493895,True
7ff09be8-7449-4799-986a-118230dde984,d972e929-bbca-4a75-aab1-0eb7df3117b3,TED,271.44,2025-05-23 21:34:56,-23.039362,-65.041647,-23.36628636823958,-63.98122652602544,True
453a7750-d045-4cad-95cf-47380bdafbc3,67e81084-81ae-44fd-9b7d-31c0cdc915cf,TED,153.32,2025-06-15 13:47:47,-15.223375,-54.642309,-14.951746517512865,-55.54610382459072,False
885f0a1b-988a-408b-b8f3-fad0554baca5,85ff00e9-1fa1-4be5-82cf-9978f5134ac6,TED,332.14,2025-06-10 16:05:19,-32.915839,-55.637828,-32.377257761779596,-55.54883331019835,True
ae52dd99-c7d0-4178-992e-3785fb8e283f,dca0a7f8-776d-422a-8f89-e63d487874fb,Credit Card,643.18,2025-05-19 06:48:54,-31.56425,-57.471081,-32.11612928130116,-57.34128317665052,True
fb3420ef-962d-42b0-9e38-6094f2719c1b,b8e1b127-0093-4c80-b9e1-edabba0418bb,Credit Card,435.0,2025-05-21 17:12:51,-10.492648,-38.489032,-10.237814895499989,-38.00024092661191,True
504cadc1-aa8b-41f6-8565-6927cae22864,6ad24b30-57f1-4331-afa0-448cb68ac85f,TED,674.4,2025-05-31 20:08:53,-31.963136,-50.499013,-32.21157406367076,-50.46206953193772,False
8fc9865b-b8e3-4bbb-b25e-383a559608d8,622a4112-fd93-4bef-948a-7398eb22be03,Credit Card,216.17,2025-05-25 03:52:04,-14.70249,-66.401308,-14.285031326286623,-67.07553187451555,True
c6b29910-0988-490b-a43d-391fbbcaa37f,72a5f070-9f97-4bb4-a63c-425cc316b9f1,DOC,189.5,2025-05-30 09:57:45,-6.937073,-60.478635,-7.125037122735678,-60.34804272936018,True
27614089-5bbd-42e1-8342-33facdc2f77b,4dfb01b5-1904-4eca-b469-13936bc8afbd,DOC,8.36,2025-05-25 20:32:44,-25.197015,-63.341642,-24.91206430177868,-62.909728135655726,False
7792219f-054b-4bc9-8e74-5760f09065b8,a8776358-e822-4215-a81c-32a46f41c6c4,PIX,1198.78,2025-05-25 13:58:35,-11.515222,-57.504382,-11.0229255525521,-57.10904584065464,False
803df28f-6d32-4082-be7f-d21940c72da7,ac397398-05fe-4e29-865c-d631d7cd9304,PIX,835.96,2025-05-25 21:59:24,-30.198398,-46.272456,-30.188336048502148,-47.012646193662825,False
0c290846-5fba-4170-9bfd-fe2af492251f,ede83136-e878-479d-86ba-d99aa5548d1c,Credit Card,342.35,2025-06-16 11:16:18,-26.016633,-50.361464,-26.42911334329562,-50.961873499917516,True
d691f307-d134-42db-8d92-a07ecf06156c,c00f4cc2-250e-43b0-8aaf-e39964affb0a,TED,174.76,2025-06-02 09:27:23,-17.212809,-56.284858,-18.16551723400794,-56.31704430800703,False
7db3ece4-701a-4c77-8e81-cc18f2516cda,a5d419ab-01be-48e3-89d8-3178bbf758ef,TED,51.94,2025-05-29 05:33:10,-32.270313,-66.217634,-31.577877453102978,-66.01932003038928,True
78356d8b-a253-4a80-a222-9a7559e90ea4,1d45132e-a65b-4afa-b674-b74d4b45164d,PIX,55.63,2025-05-31 02:15:00,-30.357645,-44.527818,-30.23919268516234,-44.57893533209279,True
bb2f3c60-c58f-480e-992a-830701618c72,31ad6df8-ad1b-4b8c-9191-c17a449c4a06,PIX,375.86,2025-05-21 15:13:50,-23.538874,-62.549924,-23.951422649972763,-62.5266933634229,False
532fe365-6ae3-4e4e-a9ef-83ecb55b8794,b38efece-6ad0-429b-bebb-eaf7c2403e85,TED,37.56,2025-06-17 18:20:38,-28.254441,-43.530835,-28.399159095324045,-43.52673758290163,True
e669412b-242b-45d8-b661-134021ea280b,30493cb4-46a6-4604-b9c6-ad22c82e3a41,Debit Card,335.81,2025-05-22 19:11:11,-20.509682,-53.874587,-20.378361006064157,-54.59959517808377,False
baec2026-c4f6-450c-835d-570cdba91aa6,a5691968-02f8-44a4-a919-8c2c014a7389,DOC,1161.17,2025-06-15 21:17:03,-31.454853,-62.770438,-31.856442972898986,-63.18089457908642,True
0143bd2d-18b1-42e6-a3b8-075df5b772a4,94ac6f76-2f06-4f06-a771-ba49c9b9433f,PIX,142.79,2025-05-23 19:56:53,-8.184069,-38.115939,-8.082327998273856,-38.82134014254548,False
224e61c2-75f9-4379-b225-3cf6c2f2fed5,662b0239-f108-4f67-828b-8b3a0fd5fefe,DOC,303.92,2025-06-05 22:56:29,-17.442891,-56.884205,-17.46947090286129,-57.57918087369191,True
cc720412-1677-4da3-bcc1-5746a5359f94,193fb2c2-cb33-486e-8fee-2fb7d2851ec3,Credit Card,153.86,2025-06-04 11:37:19,-8.888645,-43.966709,-8.849963134857951,-43.52207728762051,False
9eaa7372-9e78-4d1c-9d1a-f951808982db,fe6dbaac-24df-4b2b-a39c-fb98bd7d7519,Credit Card,585.16,2025-06-01 07:59:25,-31.932777,-53.260588,-31.36989857548395,-53.19906260672061,False
c04fd88c-c7e0-4330-a525-04facaf58410,653b123e-564f-4d2a-85e2-66234c2791fd,DOC,30.81,2025-06-02 12:16:52,-26.236076,-57.963698,-26.439151708286904,-58.437189382808675,False
2493a48e-2868-4552-a098-ae9611c803e8,0fc2f742-f9f2-42b4-8caa-47adec030c51,Credit Card,531.44,2025-06-09 16:12:30,-5.854494,-66.576091,-5.49334125810863,-66.47254290982882,True
